rep,model_name,feature_split_col,train_size,train_ratio_detail,test_size,test_ratio_detail,train_ratio_rel,test_ratio_rel,train_ratio,test_ratio,accuracy,TN,FP,FN,TP,fairness_tpr_gap,fairness_fpr_gap,fairness_pos_rate_gap,fairness_per_group_json,path_roc
9,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.3/female:0.7,female:0.8000/male:0.2000,female:0.7000/male:0.3000,2/8,3/7,0.898,246,4,47,203,0.03619047619047622,0.03428571428571429,0.0009523809523809823,"{""tpr"": {""female"": 0.8228571428571428, ""male"": 0.7866666666666666}, ""fpr"": {""female"": 0.005714285714285714, ""male"": 0.04}, ""pos_rate"": {""female"": 0.4142857142857143, ""male"": 0.41333333333333333}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753308956510025099.csv
9,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.4/female:0.6,female:0.8000/male:0.2000,female:0.6000/male:0.4000,2/8,4/6,0.882,244,6,53,197,0.013333333333333308,0.043333333333333335,0.014999999999999958,"{""tpr"": {""female"": 0.7933333333333333, ""male"": 0.78}, ""fpr"": {""female"": 0.006666666666666667, ""male"": 0.05}, ""pos_rate"": {""female"": 0.4, ""male"": 0.415}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753308957861350858.csv
9,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.5/female:0.5,female:0.8000/male:0.2000,female:0.5000/male:0.5000,2/8,5/5,0.884,243,7,51,199,0.008000000000000007,0.04,0.023999999999999966,"{""tpr"": {""female"": 0.792, ""male"": 0.8}, ""fpr"": {""female"": 0.008, ""male"": 0.048}, ""pos_rate"": {""female"": 0.4, ""male"": 0.424}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753308959218256630.csv
9,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.6/female:0.4,female:0.8000/male:0.2000,male:0.6000/female:0.4000,2/8,6/4,0.872,241,9,55,195,0.01666666666666672,0.043333333333333335,0.013333333333333308,"{""tpr"": {""female"": 0.79, ""male"": 0.7733333333333333}, ""fpr"": {""female"": 0.01, ""male"": 0.05333333333333334}, ""pos_rate"": {""female"": 0.4, ""male"": 0.41333333333333333}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753308960577114779.csv
9,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.7/female:0.3,female:0.8000/male:0.2000,male:0.7000/female:0.3000,2/8,7/3,0.864,238,12,56,194,0.034285714285714364,0.049523809523809526,0.007619047619047636,"{""tpr"": {""female"": 0.8, ""male"": 0.7657142857142857}, ""fpr"": {""female"": 0.013333333333333334, ""male"": 0.06285714285714286}, ""pos_rate"": {""female"": 0.4066666666666667, ""male"": 0.4142857142857143}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753308961935206665.csv
9,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.8/female:0.2,female:0.8000/male:0.2000,male:0.8000/female:0.2000,2/8,8/2,0.852,234,16,58,192,0.015000000000000013,0.08,0.03249999999999997,"{""tpr"": {""female"": 0.78, ""male"": 0.765}, ""fpr"": {""female"": 0.0, ""male"": 0.08}, ""pos_rate"": {""female"": 0.39, ""male"": 0.4225}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753308963285170446.csv
9,inceptionv3,sex,5000,male:0.2/female:0.8,500,male:0.9/female:0.1,female:0.8000/male:0.2000,male:0.9000/female:0.1000,2/8,9/1,0.836,230,20,62,188,0.03555555555555556,0.08888888888888889,0.062222222222222234,"{""tpr"": {""female"": 0.72, ""male"": 0.7555555555555555}, ""fpr"": {""female"": 0.0, ""male"": 0.08888888888888889}, ""pos_rate"": {""female"": 0.36, ""male"": 0.4222222222222222}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753308964648424425.csv
9,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.1/female:0.9,male:0.5000/female:0.5000,female:0.9000/male:0.1000,5/5,1/9,0.918,233,17,24,226,0.06222222222222218,0.013333333333333336,0.0377777777777778,"{""tpr"": {""male"": 0.96, ""female"": 0.8977777777777778}, ""fpr"": {""male"": 0.08, ""female"": 0.06666666666666667}, ""pos_rate"": {""male"": 0.52, ""female"": 0.4822222222222222}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753310428646212902.csv
9,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.2/female:0.8,male:0.5000/female:0.5000,female:0.8000/male:0.2000,5/5,2/8,0.924,232,18,20,230,0.04999999999999993,0.009999999999999995,0.030000000000000027,"{""tpr"": {""male"": 0.96, ""female"": 0.91}, ""fpr"": {""male"": 0.08, ""female"": 0.07}, ""pos_rate"": {""male"": 0.52, ""female"": 0.49}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753310429991192378.csv
9,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.3/female:0.7,male:0.5000/female:0.5000,female:0.7000/male:0.3000,5/5,3/7,0.926,231,19,18,232,0.04571428571428571,0.013333333333333336,0.016190476190476144,"{""tpr"": {""male"": 0.96, ""female"": 0.9142857142857143}, ""fpr"": {""male"": 0.06666666666666667, ""female"": 0.08}, ""pos_rate"": {""male"": 0.5133333333333333, ""female"": 0.49714285714285716}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753310431339317824.csv
9,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.4/female:0.6,male:0.5000/female:0.5000,female:0.6000/male:0.4000,5/5,4/6,0.928,232,18,18,232,0.036666666666666625,0.020000000000000004,0.00833333333333336,"{""tpr"": {""male"": 0.95, ""female"": 0.9133333333333333}, ""fpr"": {""male"": 0.06, ""female"": 0.08}, ""pos_rate"": {""male"": 0.505, ""female"": 0.49666666666666665}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753310432693670976.csv
9,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.5/female:0.5,male:0.5000/female:0.5000,male:0.5000/female:0.5000,5/5,5/5,0.928,231,19,17,233,0.05599999999999994,0.04,0.008000000000000007,"{""tpr"": {""male"": 0.96, ""female"": 0.904}, ""fpr"": {""male"": 0.056, ""female"": 0.096}, ""pos_rate"": {""male"": 0.508, ""female"": 0.5}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753310434044261828.csv
9,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.6/female:0.4,male:0.5000/female:0.5000,male:0.6000/female:0.4000,5/5,6/4,0.924,231,19,19,231,0.07333333333333336,0.04000000000000001,0.01666666666666672,"{""tpr"": {""male"": 0.9533333333333334, ""female"": 0.88}, ""fpr"": {""male"": 0.06, ""female"": 0.1}, ""pos_rate"": {""male"": 0.5066666666666667, ""female"": 0.49}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753310435405682153.csv
9,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.7/female:0.3,male:0.5000/female:0.5000,male:0.7000/female:0.3000,5/5,7/3,0.93,233,17,18,232,0.06857142857142862,0.036190476190476197,0.0161904761904762,"{""tpr"": {""male"": 0.9485714285714286, ""female"": 0.88}, ""fpr"": {""male"": 0.05714285714285714, ""female"": 0.09333333333333334}, ""pos_rate"": {""male"": 0.5028571428571429, ""female"": 0.4866666666666667}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753310436774697807.csv
9,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.8/female:0.2,male:0.5000/female:0.5000,male:0.8000/female:0.2000,5/5,8/2,0.944,236,14,14,236,0.05499999999999994,0.019999999999999997,0.03749999999999998,"{""tpr"": {""male"": 0.955, ""female"": 0.9}, ""fpr"": {""male"": 0.06, ""female"": 0.04}, ""pos_rate"": {""male"": 0.5075, ""female"": 0.47}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753310438158946204.csv
9,inceptionv3,sex,5000,male:0.5/female:0.5,500,male:0.9/female:0.1,male:0.5000/female:0.5000,male:0.9000/female:0.1000,5/5,9/1,0.94,233,17,13,237,0.0755555555555556,0.013333333333333336,0.03111111111111109,"{""tpr"": {""male"": 0.9555555555555556, ""female"": 0.88}, ""fpr"": {""male"": 0.06666666666666667, ""female"": 0.08}, ""pos_rate"": {""male"": 0.5111111111111111, ""female"": 0.48}}",/kaggle/working/res/roc_sex_inceptionv3_rep9_1753310439509049746.csv
