rep,model_name,feature_split_col,train_size,train_ratio_detail,test_size,test_ratio_detail,train_ratio_rel,test_ratio_rel,train_ratio,test_ratio,accuracy,TN,FP,FN,TP,fairness_tpr_gap,fairness_fpr_gap,fairness_pos_rate_gap,fairness_per_group_json,path_roc
0,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.2/female:0.8,male:0.5000/female:0.5000,female:0.8000/male:0.2000,5/5,2/8,0.948,234,16,10,240,0.0,0.08,0.040000000000000036,"{""tpr"": {""male"": 0.96, ""female"": 0.96}, ""fpr"": {""male"": 0.0, ""female"": 0.08}, ""pos_rate"": {""male"": 0.48, ""female"": 0.52}}",/kaggle/working/res/roc_sex_efficientnetv2_rep0_1753347060108000794.csv
0,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.3/female:0.7,male:0.5000/female:0.5000,female:0.7000/male:0.3000,5/5,3/7,0.95,234,16,9,241,0.01333333333333342,0.07238095238095238,0.029523809523809563,"{""tpr"": {""male"": 0.9733333333333334, ""female"": 0.96}, ""fpr"": {""male"": 0.013333333333333334, ""female"": 0.08571428571428572}, ""pos_rate"": {""male"": 0.49333333333333335, ""female"": 0.5228571428571429}}",/kaggle/working/res/roc_sex_efficientnetv2_rep0_1753347062441113017.csv
0,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.4/female:0.6,male:0.5000/female:0.5000,female:0.6000/male:0.4000,5/5,4/6,0.952,234,16,8,242,0.020000000000000018,0.07333333333333333,0.026666666666666616,"{""tpr"": {""male"": 0.98, ""female"": 0.96}, ""fpr"": {""male"": 0.02, ""female"": 0.09333333333333334}, ""pos_rate"": {""male"": 0.5, ""female"": 0.5266666666666666}}",/kaggle/working/res/roc_sex_efficientnetv2_rep0_1753347064791375829.csv
0,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.5/female:0.5,male:0.5000/female:0.5000,male:0.5000/female:0.5000,5/5,5/5,0.954,235,15,8,242,0.016000000000000014,0.07200000000000001,0.028000000000000025,"{""tpr"": {""male"": 0.976, ""female"": 0.96}, ""fpr"": {""male"": 0.024, ""female"": 0.096}, ""pos_rate"": {""male"": 0.5, ""female"": 0.528}}",/kaggle/working/res/roc_sex_efficientnetv2_rep0_1753347067162289481.csv
0,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.6/female:0.4,male:0.5000/female:0.5000,male:0.6000/female:0.4000,5/5,6/4,0.954,237,13,10,240,0.01666666666666672,0.08,0.031666666666666676,"{""tpr"": {""male"": 0.9666666666666667, ""female"": 0.95}, ""fpr"": {""male"": 0.02, ""female"": 0.1}, ""pos_rate"": {""male"": 0.49333333333333335, ""female"": 0.525}}",/kaggle/working/res/roc_sex_efficientnetv2_rep0_1753347069568326575.csv
0,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.7/female:0.3,male:0.5000/female:0.5000,male:0.7000/female:0.3000,5/5,7/3,0.96,240,10,10,240,0.01904761904761909,0.0761904761904762,0.02857142857142858,"{""tpr"": {""male"": 0.9657142857142857, ""female"": 0.9466666666666667}, ""fpr"": {""male"": 0.017142857142857144, ""female"": 0.09333333333333334}, ""pos_rate"": {""male"": 0.49142857142857144, ""female"": 0.52}}",/kaggle/working/res/roc_sex_efficientnetv2_rep0_1753347071995963082.csv
0,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.8/female:0.2,male:0.5000/female:0.5000,male:0.8000/female:0.2000,5/5,8/2,0.958,239,11,10,240,0.025000000000000022,0.07,0.02250000000000002,"{""tpr"": {""male"": 0.965, ""female"": 0.94}, ""fpr"": {""male"": 0.03, ""female"": 0.1}, ""pos_rate"": {""male"": 0.4975, ""female"": 0.52}}",/kaggle/working/res/roc_sex_efficientnetv2_rep0_1753347074449227081.csv
0,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.9/female:0.1,male:0.5000/female:0.5000,male:0.9000/female:0.1000,5/5,9/1,0.962,239,11,8,242,0.03555555555555556,0.08444444444444443,0.06000000000000005,"{""tpr"": {""male"": 0.9644444444444444, ""female"": 1.0}, ""fpr"": {""male"": 0.035555555555555556, ""female"": 0.12}, ""pos_rate"": {""male"": 0.5, ""female"": 0.56}}",/kaggle/working/res/roc_sex_efficientnetv2_rep0_1753347076921718815.csv
1,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.1/female:0.9,female:0.8000/male:0.2000,female:0.9000/male:0.1000,2/8,1/9,0.954,247,3,20,230,0.0444444444444444,0.013333333333333334,0.015555555555555545,"{""tpr"": {""female"": 0.9155555555555556, ""male"": 0.96}, ""fpr"": {""female"": 0.013333333333333334, ""male"": 0.0}, ""pos_rate"": {""female"": 0.46444444444444444, ""male"": 0.48}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753348589747524490.csv
1,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.2/female:0.8,female:0.8000/male:0.2000,female:0.8000/male:0.2000,2/8,2/8,0.95,245,5,20,230,0.04999999999999993,0.025,0.03749999999999998,"{""tpr"": {""female"": 0.91, ""male"": 0.96}, ""fpr"": {""female"": 0.015, ""male"": 0.04}, ""pos_rate"": {""female"": 0.4625, ""male"": 0.5}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753348592107681292.csv
1,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.3/female:0.7,female:0.8000/male:0.2000,female:0.7000/male:0.3000,2/8,3/7,0.94,243,7,23,227,0.0019047619047619646,0.03619047619047619,0.017142857142857126,"{""tpr"": {""female"": 0.9085714285714286, ""male"": 0.9066666666666666}, ""fpr"": {""female"": 0.017142857142857144, ""male"": 0.05333333333333334}, ""pos_rate"": {""female"": 0.46285714285714286, ""male"": 0.48}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753348594461671309.csv
1,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.4/female:0.6,female:0.8000/male:0.2000,female:0.6000/male:0.4000,2/8,4/6,0.936,242,8,24,226,0.010000000000000009,0.04666666666666666,0.02833333333333332,"{""tpr"": {""female"": 0.9, ""male"": 0.91}, ""fpr"": {""female"": 0.013333333333333334, ""male"": 0.06}, ""pos_rate"": {""female"": 0.45666666666666667, ""male"": 0.485}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753348596810056866.csv
1,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.5/female:0.5,female:0.8000/male:0.2000,female:0.5000/male:0.5000,2/8,5/5,0.936,241,9,23,227,0.02400000000000002,0.04,0.03199999999999997,"{""tpr"": {""female"": 0.896, ""male"": 0.92}, ""fpr"": {""female"": 0.016, ""male"": 0.056}, ""pos_rate"": {""female"": 0.456, ""male"": 0.488}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753348599182932665.csv
1,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.6/female:0.4,female:0.8000/male:0.2000,male:0.6000/female:0.4000,2/8,6/4,0.92,240,10,30,220,0.0,0.03333333333333334,0.016666666666666663,"{""tpr"": {""female"": 0.88, ""male"": 0.88}, ""fpr"": {""female"": 0.02, ""male"": 0.05333333333333334}, ""pos_rate"": {""female"": 0.45, ""male"": 0.4666666666666667}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753348601596001865.csv
1,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.7/female:0.3,female:0.8000/male:0.2000,male:0.7000/female:0.3000,2/8,7/3,0.912,237,13,31,219,0.024761904761904763,0.03619047619047619,0.005714285714285672,"{""tpr"": {""female"": 0.8933333333333333, ""male"": 0.8685714285714285}, ""fpr"": {""female"": 0.02666666666666667, ""male"": 0.06285714285714286}, ""pos_rate"": {""female"": 0.46, ""male"": 0.4657142857142857}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753348604038451255.csv
1,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.8/female:0.2,female:0.8000/male:0.2000,male:0.8000/female:0.2000,2/8,8/2,0.91,237,13,32,218,0.03500000000000003,0.039999999999999994,0.0025000000000000022,"{""tpr"": {""female"": 0.9, ""male"": 0.865}, ""fpr"": {""female"": 0.02, ""male"": 0.06}, ""pos_rate"": {""female"": 0.46, ""male"": 0.4625}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753348606515384152.csv
1,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.9/female:0.1,female:0.8000/male:0.2000,male:0.9000/female:0.1000,2/8,9/1,0.894,233,17,36,214,0.026666666666666616,0.07555555555555556,0.024444444444444435,"{""tpr"": {""female"": 0.88, ""male"": 0.8533333333333334}, ""fpr"": {""female"": 0.0, ""male"": 0.07555555555555556}, ""pos_rate"": {""female"": 0.44, ""male"": 0.46444444444444444}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753348609015363861.csv
1,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.1/female:0.9,male:0.5000/female:0.5000,female:0.9000/male:0.1000,5/5,1/9,0.968,240,10,6,244,0.01777777777777778,0.044444444444444446,0.03111111111111109,"{""tpr"": {""male"": 0.96, ""female"": 0.9777777777777777}, ""fpr"": {""male"": 0.0, ""female"": 0.044444444444444446}, ""pos_rate"": {""male"": 0.48, ""female"": 0.5111111111111111}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753350435367271161.csv
1,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.2/female:0.8,male:0.5000/female:0.5000,female:0.8000/male:0.2000,5/5,2/8,0.966,239,11,6,244,0.0050000000000000044,0.030000000000000002,0.012499999999999956,"{""tpr"": {""male"": 0.98, ""female"": 0.975}, ""fpr"": {""male"": 0.02, ""female"": 0.05}, ""pos_rate"": {""male"": 0.5, ""female"": 0.5125}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753350437687958038.csv
1,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.3/female:0.7,male:0.5000/female:0.5000,female:0.7000/male:0.3000,5/5,3/7,0.964,238,12,6,244,0.015238095238095273,0.030476190476190473,0.007619047619047525,"{""tpr"": {""male"": 0.9866666666666667, ""female"": 0.9714285714285714}, ""fpr"": {""male"": 0.02666666666666667, ""female"": 0.05714285714285714}, ""pos_rate"": {""male"": 0.5066666666666667, ""female"": 0.5142857142857142}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753350440025486969.csv
1,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.4/female:0.6,male:0.5000/female:0.5000,female:0.6000/male:0.4000,5/5,4/6,0.964,238,12,6,244,0.023333333333333317,0.03,0.0033333333333332993,"{""tpr"": {""male"": 0.99, ""female"": 0.9666666666666667}, ""fpr"": {""male"": 0.03, ""female"": 0.06}, ""pos_rate"": {""male"": 0.51, ""female"": 0.5133333333333333}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753350442403916090.csv
1,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.5/female:0.5,male:0.5000/female:0.5000,male:0.5000/female:0.5000,5/5,5/5,0.968,241,9,7,243,0.02400000000000002,0.008,0.008000000000000007,"{""tpr"": {""male"": 0.984, ""female"": 0.96}, ""fpr"": {""male"": 0.032, ""female"": 0.04}, ""pos_rate"": {""male"": 0.508, ""female"": 0.5}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753350444790343502.csv
1,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.6/female:0.4,male:0.5000/female:0.5000,male:0.6000/female:0.4000,5/5,6/4,0.964,239,11,7,243,0.036666666666666736,0.010000000000000002,0.013333333333333308,"{""tpr"": {""male"": 0.9866666666666667, ""female"": 0.95}, ""fpr"": {""male"": 0.04, ""female"": 0.05}, ""pos_rate"": {""male"": 0.5133333333333333, ""female"": 0.5}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753350447242859483.csv
1,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.7/female:0.3,male:0.5000/female:0.5000,male:0.7000/female:0.3000,5/5,7/3,0.97,241,9,6,244,0.04190476190476189,0.005714285714285713,0.01809523809523811,"{""tpr"": {""male"": 0.9885714285714285, ""female"": 0.9466666666666667}, ""fpr"": {""male"": 0.03428571428571429, ""female"": 0.04}, ""pos_rate"": {""male"": 0.5114285714285715, ""female"": 0.49333333333333335}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753350449674332286.csv
1,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.8/female:0.2,male:0.5000/female:0.5000,male:0.8000/female:0.2000,5/5,8/2,0.97,241,9,6,244,0.04500000000000004,0.02,0.03249999999999997,"{""tpr"": {""male"": 0.985, ""female"": 0.94}, ""fpr"": {""male"": 0.04, ""female"": 0.02}, ""pos_rate"": {""male"": 0.5125, ""female"": 0.48}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753350452117828663.csv
1,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.9/female:0.1,male:0.5000/female:0.5000,male:0.9000/female:0.1000,5/5,9/1,0.968,239,11,5,245,0.022222222222222254,0.004444444444444445,0.008888888888888946,"{""tpr"": {""male"": 0.9777777777777777, ""female"": 1.0}, ""fpr"": {""male"": 0.044444444444444446, ""female"": 0.04}, ""pos_rate"": {""male"": 0.5111111111111111, ""female"": 0.52}}",/kaggle/working/res/roc_sex_efficientnetv2_rep1_1753350454586371866.csv
2,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.1/female:0.9,female:0.8000/male:0.2000,female:0.9000/male:0.1000,2/8,1/9,0.91,247,3,42,208,0.07999999999999996,0.013333333333333334,0.04666666666666669,"{""tpr"": {""female"": 0.84, ""male"": 0.76}, ""fpr"": {""female"": 0.013333333333333334, ""male"": 0.0}, ""pos_rate"": {""female"": 0.4266666666666667, ""male"": 0.38}}",/kaggle/working/res/roc_sex_efficientnetv2_rep2_1753351614005805718.csv
2,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.2/female:0.8,female:0.8000/male:0.2000,female:0.8000/male:0.2000,2/8,2/8,0.906,246,4,43,207,0.015000000000000013,0.005000000000000001,0.010000000000000009,"{""tpr"": {""female"": 0.825, ""male"": 0.84}, ""fpr"": {""female"": 0.015, ""male"": 0.02}, ""pos_rate"": {""female"": 0.42, ""male"": 0.43}}",/kaggle/working/res/roc_sex_efficientnetv2_rep2_1753351616369180870.csv
2,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.3/female:0.7,female:0.8000/male:0.2000,female:0.7000/male:0.3000,2/8,3/7,0.9,245,5,45,205,0.00952380952380949,0.028571428571428574,0.019047619047619035,"{""tpr"": {""female"": 0.8171428571428572, ""male"": 0.8266666666666667}, ""fpr"": {""female"": 0.011428571428571429, ""male"": 0.04}, ""pos_rate"": {""female"": 0.4142857142857143, ""male"": 0.43333333333333335}}",/kaggle/working/res/roc_sex_efficientnetv2_rep2_1753351618714281755.csv
2,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.4/female:0.6,female:0.8000/male:0.2000,female:0.6000/male:0.4000,2/8,4/6,0.89,245,5,50,200,0.0,0.03333333333333333,0.016666666666666663,"{""tpr"": {""female"": 0.8, ""male"": 0.8}, ""fpr"": {""female"": 0.006666666666666667, ""male"": 0.04}, ""pos_rate"": {""female"": 0.4033333333333333, ""male"": 0.42}}",/kaggle/working/res/roc_sex_efficientnetv2_rep2_1753351621079692503.csv
2,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.5/female:0.5,female:0.8000/male:0.2000,female:0.5000/male:0.5000,2/8,5/5,0.894,245,5,48,202,0.03199999999999992,0.024,0.02799999999999997,"{""tpr"": {""female"": 0.792, ""male"": 0.824}, ""fpr"": {""female"": 0.008, ""male"": 0.032}, ""pos_rate"": {""female"": 0.4, ""male"": 0.428}}",/kaggle/working/res/roc_sex_efficientnetv2_rep2_1753351623462201032.csv
2,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.6/female:0.4,female:0.8000/male:0.2000,male:0.6000/female:0.4000,2/8,6/4,0.88,243,7,53,197,0.013333333333333308,0.03,0.021666666666666667,"{""tpr"": {""female"": 0.78, ""male"": 0.7933333333333333}, ""fpr"": {""female"": 0.01, ""male"": 0.04}, ""pos_rate"": {""female"": 0.395, ""male"": 0.4166666666666667}}",/kaggle/working/res/roc_sex_efficientnetv2_rep2_1753351625877177202.csv
2,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.7/female:0.3,female:0.8000/male:0.2000,male:0.7000/female:0.3000,2/8,7/3,0.872,241,9,55,195,0.02857142857142858,0.03238095238095238,0.03047619047619049,"{""tpr"": {""female"": 0.76, ""male"": 0.7885714285714286}, ""fpr"": {""female"": 0.013333333333333334, ""male"": 0.045714285714285714}, ""pos_rate"": {""female"": 0.38666666666666666, ""male"": 0.41714285714285715}}",/kaggle/working/res/roc_sex_efficientnetv2_rep2_1753351628310691461.csv
2,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.8/female:0.2,female:0.8000/male:0.2000,male:0.8000/female:0.2000,2/8,8/2,0.872,237,13,51,199,0.029999999999999916,0.039999999999999994,0.0050000000000000044,"{""tpr"": {""female"": 0.82, ""male"": 0.79}, ""fpr"": {""female"": 0.02, ""male"": 0.06}, ""pos_rate"": {""female"": 0.42, ""male"": 0.425}}",/kaggle/working/res/roc_sex_efficientnetv2_rep2_1753351630747491691.csv
2,efficientnetv2,sex,5000,male:0.2/female:0.8,500,male:0.9/female:0.1,female:0.8000/male:0.2000,male:0.9000/female:0.1000,2/8,9/1,0.858,235,15,56,194,0.01777777777777778,0.02222222222222222,0.019999999999999962,"{""tpr"": {""female"": 0.76, ""male"": 0.7777777777777778}, ""fpr"": {""female"": 0.04, ""male"": 0.06222222222222222}, ""pos_rate"": {""female"": 0.4, ""male"": 0.42}}",/kaggle/working/res/roc_sex_efficientnetv2_rep2_1753351633205961051.csv
2,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.1/female:0.9,male:0.5000/female:0.5000,female:0.9000/male:0.1000,5/5,1/9,0.948,243,7,19,231,0.08444444444444443,0.03111111111111111,0.026666666666666672,"{""tpr"": {""male"": 1.0, ""female"": 0.9155555555555556}, ""fpr"": {""male"": 0.0, ""female"": 0.03111111111111111}, ""pos_rate"": {""male"": 0.5, ""female"": 0.47333333333333333}}",/kaggle/working/res/roc_sex_efficientnetv2_rep2_1753353959747341417.csv
2,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.2/female:0.8,male:0.5000/female:0.5000,female:0.8000/male:0.2000,5/5,2/8,0.948,243,7,19,231,0.06999999999999995,0.035,0.017500000000000016,"{""tpr"": {""male"": 0.98, ""female"": 0.91}, ""fpr"": {""male"": 0.0, ""female"": 0.035}, ""pos_rate"": {""male"": 0.49, ""female"": 0.4725}}",/kaggle/working/res/roc_sex_efficientnetv2_rep2_1753353962070916432.csv
2,efficientnetv2,sex,5000,male:0.5/female:0.5,500,male:0.3/female:0.7,male:0.5000/female:0.5000,female:0.7000/male:0.3000,5/5,3/7,0.956,242,8,14,236,0.06095238095238098,0.026666666666666665,0.017142857142857126,"{""tpr"": {""male"": 0.9866666666666667, ""female"": 0.9257142857142857}, ""fpr"": {""male"": 0.013333333333333334, ""female"": 0.04}, ""pos_rate"": {""male"": 0.5, ""female"": 0.4828571428571429}}",/kaggle/working/res/roc_sex_efficientnetv2_rep2_1753353964408975008.csv
